matched_company,family_id,publication_number,earliest_date,assignee,title,country_code,cpc_codes
Siemens,71846479,US-2023205953-A1,20230629,SIEMENS IND SOFTWARE NV,Machine learning-based system architecture determination,US,G06N3/09;G06N3/0464;G06F30/27;G06N5/025;G06F30/27;G06N3/08
Siemens,67212925,US-11681843-B2,20230620,SIEMENS IND SOFTWARE INC,Input data compression for machine learning-based chain diagnosis,US,G01R31/318583;G01R31/3177;G06F30/333;G06N20/00;G01R31/318342;G01R31/318547;G06F30/30;G01R31/31704;G06N3/09;G06N3/0499;G01R31/31704;G01R31/318583;G01R31/3177;G06F30/30;G06N3/08;G06N3/045;G01R31/318342;G01R31/318547;G01R31/318342;G01R31/318583;G01R31/318547;G06N20/00;G06F30/333
Siemens,85286141,US-12008300-B2,20230302,SIEMENS IND SOFTWARE INC,Machine learning-based unravel engine for integrated circuit packaging design,US,G06N20/00;G06F30/394;G06N3/09;G06F30/27;G06F30/394;G06F30/392;G06F30/392;G06F30/392;G06F30/394;G06N20/00
Siemens,77655713,WO-2023027700-A1,20230302,SIEMENS AG,Performing topology optimization fully with deep learning networks,WO,G06F2111/06;G06F30/27;G06N3/045;G06N3/09
Siemens,85286723,US-12169674-B2,20230302,SIEMENS IND SOFTWARE INC,Training of machine learning-based inverse lithography technology for mask synthesis with synthetic pattern generation,US,H10P76/4085;G06F2119/18;G06F30/27;G06N20/00;G06F30/392;G06F30/27;G06F30/392;G06F30/39;G06N20/00;G06F2119/18;G06N20/00;G06F30/392;G06F30/27;G06F30/39
Siemens,74859810,CN-115049049-A,20220908,SIEMENS AG,Method for providing a proxy for creating a graph neural network architecture and method for creating a graph neural network architecture by a proxy,CN,G06N3/063;G06N20/00;G06N3/08;G06N3/042;G06F18/217;G06F18/29;G06F18/22;G06N3/0464;G06N3/092;G06N3/0985;G06N3/082;G06F30/27;G06N3/04;G06N5/02;G06F30/15;G06N3/006;G06N3/082
Siemens,66049718,US-2022108185-A1,20220407,SIEMENS AG,Inverse and forward modeling machine learning-based generative design,US,G06N3/045;G06N3/045;G06N3/047;G06N3/09;G06N3/094;G06N3/0455;G06N3/0464;G06N3/0475;G06N3/10;G06N3/08;G06F30/27;G06F2111/04;G06F30/20;G06N3/0454;G06N3/10
Siemens,69724168,US-2022092240-A1,20220324,SIEMENS AG,System for Machine Learning-Based Acceleration of a Topology Optimization Process,US,G06N20/00;G06F30/17;G06F30/27;G06F30/17;G06F30/27;G06F30/23;G06F30/23;G06F30/27;G06F30/23
Siemens,77300735,US-11790128-B2,20220203,SIEMENS IND SOFTWARE INC,Machine learning-based part determinations for computer-aided design (CAD) assemblies,US,G06F30/20;G06N5/02;G06N20/00;G06T11/20;G06T2210/12;G06F30/27;G06F30/20;G06F30/10;G06F2111/20;G06N20/00;G06N5/02;G06T11/20;G06T2210/12
Siemens,76641837,US-2023297743-A1,20211209,SIEMENS AG,Deep neural networks for synthesis and optimization of smooth surfaced 3d objects,US,G06N3/0475;G06N3/094;G06N3/0464;G06N3/08;G06F30/27;G06F30/27;G06F2113/28;G06N3/047;G06N3/045;G06N3/094;G06N3/045;G06N3/0464;G06N3/0475;G06F30/27;G06N3/045;G06N3/0464;G06N3/0475;G06N3/094
Siemens,65721436,US-11113445-B2,20210907,SIEMENS IND SOFTWARE INC,Hotspot detection based on litho-aware machine learning,US,G06N20/10;G06F30/20;G06F30/20;G06F30/398;G03F7/705;G03F7/70433;G03F7/705;G03F7/70433;G06F30/398;G06F30/18;G06N20/00;G03F7/705;G03F7/70433;G06F30/20;G06F30/398;G06N20/00;G06F30/18
Siemens,72243012,CN-113255279-A,20210813,SIEMENS IND SOFTWARE LTD,Machine learning based classification in parasitic extraction automation for circuit design and verification,CN,G06F30/27;G06F30/392;G06F30/392;G06F30/398;G06N20/00;G06F30/398;G06F30/27
Siemens,60915256,US-2021097388-A1,20210401,SIEMENS AG,Method for Realizing a Neural Network,US,G06N3/09;G06N3/0499;G06F30/323;G06F30/327;G06F30/327;G06N3/063;G06N3/08;G06F30/20;G06N3/063;G06F30/331;G06F30/323;G06F30/327;G06N3/063;G06N3/08
